1.0
Poales_Poaceae_Neostapfia_colusana	Poaceae	0.0779548472775564
Poales_Poaceae_Orcuttia_tenuis	Poaceae	0.0779548472775564
Poales_Poaceae_Orinus_thoroldii	Poaceae	0.0779548472775564
Poales_Poaceae_Tridentopsis_mutica	Poaceae	0.0779548472775564
Poales_Poaceae_Gouinia_latifolia	Poaceae	0.0779548472775564
Poales_Poaceae_Sphenopholis_obtusata	Poaceae	0.0779548472775564
Poales_Poaceae_Triplasiella_eragrostoides	Poaceae	0.0779548472775564
Poales_Poaceae_Vaseyochloa_multinervosa	Poaceae	0.0779548472775564
Poales_Poaceae_Craspedorhachis_africana	Poaceae	0.0779548472775564
Poales_Poaceae_Farrago_racemosa	Poaceae	0.0779548472775564
Poales_Poaceae_Perotis_rara	Poaceae	0.0779548472775564
Poales_Poaceae_Mosdenia_leptostachys	Poaceae	0.0779548472775564
Poales_Poaceae_Trichoneura_grandiglumis	Poaceae	0.0779548472775564
Poales_Poaceae_Coleanthus_subtilis	Poaceae	0.0779548472775564
Poales_Poaceae_Tetrachaete_elionuroides	Poaceae	0.0779548472775564
Poales_Poaceae_Dignathia_gracilis	Poaceae	0.0779548472775564
Poales_Poaceae_Hubbardochloa_gracilis	Poaceae	0.0779548472775564
Poales_Poaceae_Lophacme_digitata	Poaceae	0.0779548472775564
Poales_Poaceae_Lepturidium_insulare	Poaceae	0.0779548472775564
Poales_Poaceae_Bewsia_biflora	Poaceae	0.0779548472775564
Poales_Poaceae_Leptocarydion_vulpiastrum	Poaceae	0.0779548472775564
Poales_Poaceae_Ctenium_concinnum	Poaceae	0.0779548472775564
Poales_Poaceae_Zaqiqah_mucronata	Poaceae	0.0779548472775564
Poales_Poaceae_Odyssea_paucinervis	Poaceae	0.0779548472775564
Poales_Poaceae_Aeluropus_pungens	Poaceae	0.0779548472775564
Poales_Poaceae_Cleistogenes_songorica	Poaceae	0.0779548472775564
Poales_Poaceae_Lepturus_anadabolavensis	Poaceae	0.0779548472775564
Poales_Poaceae_Daknopholis_boivinii	Poaceae	0.0779548472775564
Poales_Poaceae_Cynochloris_reynoldsensis	Poaceae	0.0779548472775564
Poales_Poaceae_Chloris_truncata	Poaceae	0.0779548472775564
Poales_Poaceae_Chrysochloa_hindsii	Poaceae	0.0779548472775564
Poales_Poaceae_Cynodon_convergens	Poaceae	0.0779548472775564
Poales_Poaceae_Harpochloa_falx	Poaceae	0.0779548472775564
Poales_Poaceae_Microchloa_indica	Poaceae	0.0779548472775564
Poales_Poaceae_Micrachne_fulva	Poaceae	0.0779548472775564
Poales_Poaceae_Oxychloris_scariosa	Poaceae	0.0779548472775564
Poales_Poaceae_Enteropogon_acicularis	Poaceae	0.0779548472775564
Poales_Poaceae_Astrebla_pectinata	Poaceae	0.0779548472775564
